ip;domain;weight;url;file_hash;file_name;http_referrer;http_user_agent;description
146.130.95.70;;61;;;;;;Some IP description
;;90;https://qlvhwyaywm.com/djshj;;;;;Some URL description
;;18;;52eb05f8642db8fc7ad8d9246d44126b;nzwsuzmp.pdf;;;Some file description
42.160.83.232;;83;;;;;;Some IP description
;;88;https://abxfho.com/gtfqd;;;;;Some URL description
233.147.21.61;;46;;;;;;Some IP description
82.128.173.148;;7;;;;;;Some IP description
;;56;;43bad994ef75363cc52019513971e144;spwsktqi.exe;;;Some file description
;yzhmzvx.com;24;;;;;;Some domain description
;rrlqtlek.com;30;;;;;;Some domain description
;ghbyln.com;73;;;;;;Some domain description
6.38.19.128;;35;;;;;;Some IP description
;;64;https://zboecmek.com/sexzd;;;;;Some URL description
;nujxgltuvq.com;43;;;;;;Some domain description
;;48;;72793f0a926bf453ed834c40f4b2dc0d;uabpkvli.txt;;;Some file description
85.22.170.14;;26;;;;;;Some IP description
;fmexaesb.com;72;;;;;;Some domain description
;tkfimwd.com;27;;;;;;Some domain description
;;57;https://pfhyx.com/xewvb;;;;;Some URL description
134.18.117.57;;37;;;;;;Some IP description
137.130.243.177;;79;;;;;;Some IP description
;;86;https://iaoajliz.com/dzthn;;;;;Some URL description
;;49;https://aacxkdfd.com/gpsnp;;;;;Some URL description
;dehzez.com;76;;;;;;Some domain description
;rwcrmrvhp.com;44;;;;;;Some domain description
;;96;https://tcnmgf.com/qfvrd;;;;;Some URL description
;pxhrv.com;18;;;;;;Some domain description
;ddlomkj.com;16;;;;;;Some domain description
77.126.188.124;;85;;;;;;Some IP description
;;74;https://dsroskjf.com/kqaek;;;;;Some URL description
;;88;;436cbf88193c7652474dcfff60609f15;tokoaeas.txt;;;Some file description
;vurrrgpnnz.com;76;;;;;;Some domain description
119.97.135.188;;2;;;;;;Some IP description
;;2;;0679937359a869e8434ccfa09532cea3;prctoqvv.txt;;;Some file description
;;24;;1d9e96344fa3a84ead61de1b8c53b080;yfhonzap.exe;;;Some file description
;;93;https://lzuoulnnrx.com/ayfeu;;;;;Some URL description
;obugfk.com;50;;;;;;Some domain description
;;47;https://nqsegalt.com/ceqro;;;;;Some URL description
3.194.118.43;;81;;;;;;Some IP description
;;97;https://shpfxc.com/bmqip;;;;;Some URL description
;;66;;f98dd0609d20ef76bb2b1f709a7e3613;kvyqtqay.pdf;;;Some file description
78.151.117.180;;96;;;;;;Some IP description
57.84.165.107;;67;;;;;;Some IP description
;;51;;74656279896feb87d118810ce167256d;glgwyzkc.txt;;;Some file description
;;84;;388410f9fc9519806ffc2b054be69740;qkakwaxm.txt;;;Some file description
;;85;;58ca4abf8f6ba9c9831e4b9cea86a863;qsbbcuty.txt;;;Some file description
;;6;;41c84c8abf93297dce281540f004c30a;kszhvnuy.exe;;;Some file description
;;46;https://ntjmnawea.com/njnge;;;;;Some URL description
;;29;;0cbaf42f3ed30dc247692dde9c97be46;mucygvjh.txt;;;Some file description
;;71;https://ynbqyz.com/mckxw;;;;;Some URL description
;lyvtsbtumh.com;20;;;;;;Some domain description
;;59;https://mlqfgb.com/pplrz;;;;;Some URL description
;bfttmnjoj.com;18;;;;;;Some domain description
65.202.228.220;;5;;;;;;Some IP description
;;56;https://ynzqwmuofw.com/ytszv;;;;;Some URL description
;;4;;6ac5fc23d322df967f286df474509927;lvlnlrkk.txt;;;Some file description
;;12;https://zzwudvgky.com/snmnf;;;;;Some URL description
;vlqptn.com;99;;;;;;Some domain description
;xcvpmmx.com;96;;;;;;Some domain description
;;66;;d8f569faca5779daa848271a5c8a86a2;vxgryfak.exe;;;Some file description
;;47;https://pbbflrzemz.com/sqdwu;;;;;Some URL description
156.59.34.158;;64;;;;;;Some IP description
;;42;https://fvhbkwcm.com/tjsat;;;;;Some URL description
;lhhov.com;33;;;;;;Some domain description
;sewebvg.com;80;;;;;;Some domain description
130.37.94.180;;29;;;;;;Some IP description
;;51;https://smkfx.com/ibxew;;;;;Some URL description
;sqkdv.com;85;;;;;;Some domain description
;;90;https://mmqcdl.com/praam;;;;;Some URL description
8.220.97.150;;40;;;;;;Some IP description
;mkzqmpy.com;19;;;;;;Some domain description
;;78;;f267dbec15272452695ec1f3f51194ac;brdvkmkh.dll;;;Some file description
;;94;https://kieph.com/sjvkf;;;;;Some URL description
;euoejh.com;37;;;;;;Some domain description
;;22;;631c6189d2741175a9bae23ae9fd3db5;qsbfstwy.txt;;;Some file description
;;35;;67c2433e4b2ee5f29e168b03ff0c24ef;sbrbfbyv.txt;;;Some file description
;;54;https://tehzgjrlbq.com/dkhur;;;;;Some URL description
;;40;https://iqggaydtt.com/xxwzc;;;;;Some URL description
;;55;https://cdwwbe.com/icarf;;;;;Some URL description
104.79.242.178;;48;;;;;;Some IP description
;;44;https://cdrtt.com/vqmyw;;;;;Some URL description
64.119.188.214;;89;;;;;;Some IP description
;;86;https://liajq.com/gbxpp;;;;;Some URL description
;;40;https://dsjbqx.com/zziji;;;;;Some URL description
;;9;https://bfqmwoe.com/gbdlr;;;;;Some URL description
163.59.174.144;;87;;;;;;Some IP description
218.34.29.32;;90;;;;;;Some IP description
48.159.50.64;;77;;;;;;Some IP description
;;77;;f3665d84ae3af9cbbced0ad91425f6f4;zobbczom.txt;;;Some file description
;;3;;419907c00d5267ebcd2c9d0aeda93349;whusrbmd.pdf;;;Some file description
;;25;https://utchtlyezs.com/swuye;;;;;Some URL description
;;37;https://kyivaptna.com/umxdi;;;;;Some URL description
;;28;;0bcff5211cb059c2f070d0836a6d44b6;luzvuadw.pdf;;;Some file description
;;68;https://kgordlsaw.com/tegsk;;;;;Some URL description
;;22;;e9877df1221c5b8b7c0992f2b46f1947;srduzaoa.pdf;;;Some file description
;;91;https://aovzv.com/yuglu;;;;;Some URL description
;ijxlpjtaj.com;17;;;;;;Some domain description
;;99;https://meyqkizbq.com/rrhvi;;;;;Some URL description
;hqvwfjf.com;91;;;;;;Some domain description
228.6.167.56;;95;;;;;;Some IP description
;gfbjrpncu.com;77;;;;;;Some domain description
85.154.6.145;;65;;;;;;Some IP description
11.132.145.24;;12;;;;;;Some IP description
231.0.101.38;;20;;;;;;Some IP description
;nwiuoz.com;65;;;;;;Some domain description
;lduqso.com;23;;;;;;Some domain description
;frlmkdcbrh.com;22;;;;;;Some domain description
;;46;;2db66d060ce88600ed0c42f20f829511;obrbvdmy.pdf;;;Some file description
;vmsoo.com;78;;;;;;Some domain description
;;1;https://bgszlip.com/kxxlc;;;;;Some URL description
;edrexmik.com;60;;;;;;Some domain description
;umzsc.com;77;;;;;;Some domain description
211.21.68.226;;66;;;;;;Some IP description
;;49;;dcafb294e6ed18da6148c56f41a33999;tqrbmiea.pdf;;;Some file description
;igjmqd.com;94;;;;;;Some domain description
;;9;https://kknkevj.com/xijdn;;;;;Some URL description
;;16;https://gyncvgj.com/zvhgw;;;;;Some URL description
;;57;;2ae1008682ad7278c159a93482f956d3;fvkbtoen.txt;;;Some file description
;;26;https://niltmfcs.com/rdamo;;;;;Some URL description
;jkxunltwld.com;12;;;;;;Some domain description
;;25;;020bd307338e2f65c8f3ed6c035cfccc;uosnvqui.dll;;;Some file description
7.22.130.69;;92;;;;;;Some IP description
;;64;https://iaatzkhff.com/oeuly;;;;;Some URL description
;;39;https://bimblzxre.com/mcjfd;;;;;Some URL description
190.201.113.98;;87;;;;;;Some IP description
;yqiyw.com;19;;;;;;Some domain description
;;47;;12d19c8ca3d5ebc70ebdcc520c3de0ec;mulnbsmd.dll;;;Some file description
;jdvfasaby.com;29;;;;;;Some domain description
;moedsahxsw.com;4;;;;;;Some domain description
;;20;;62472f9bdc6727c679d86324fb2b58bd;rzsyxhmp.dll;;;Some file description
;rhkpqjscyl.com;46;;;;;;Some domain description
;uanvbknmw.com;47;;;;;;Some domain description
;dywolvn.com;60;;;;;;Some domain description
;;40;https://yqoqmcvv.com/rrzmg;;;;;Some URL description
;;37;;8aa68258e988dbbe49637a341b373193;flqtmszs.exe;;;Some file description
80.186.200.42;;3;;;;;;Some IP description
;;27;;73d90d3b4c25a56bc03b4e3f03117333;onripqiq.txt;;;Some file description
;imalhv.com;61;;;;;;Some domain description
;;21;;b68e71bdb39860838e709c45615de87f;kijgbxlm.pdf;;;Some file description
;tgxlzq.com;24;;;;;;Some domain description
;;42;;1750eba659e4a06dbe62f847c1c94608;dfalqqvj.dll;;;Some file description
245.193.225.99;;29;;;;;;Some IP description
;;68;https://eufcyfeahx.com/eleip;;;;;Some URL description
13.231.146.215;;2;;;;;;Some IP description
1.100.83.82;;67;;;;;;Some IP description
;;16;https://gtkqg.com/wohvo;;;;;Some URL description
;;86;https://vvvgday.com/okthu;;;;;Some URL description
34.2.11.220;;68;;;;;;Some IP description
151.101.125.89;;6;;;;;;Some IP description
;;24;https://pyuffg.com/rtggw;;;;;Some URL description
;jhlneh.com;80;;;;;;Some domain description
;pmqkp.com;48;;;;;;Some domain description
;;27;https://fcostx.com/dnujg;;;;;Some URL description
;;66;https://kfnllv.com/apuln;;;;;Some URL description
;;76;;a04936cf572786bf8c837e78350f38e3;vaxpqttr.exe;;;Some file description
;izvlo.com;69;;;;;;Some domain description
;eqrbbao.com;77;;;;;;Some domain description
155.34.216.229;;6;;;;;;Some IP description
;;21;;93727dfb7b233fa349861a47c58262ef;ltbeebqf.txt;;;Some file description
33.36.150.217;;86;;;;;;Some IP description
;;70;https://mkoqepkruv.com/iszrg;;;;;Some URL description
;;92;;19e6e635a7831c4f0ccb0c836dcebc08;nznglbgx.dll;;;Some file description
12.35.242.138;;79;;;;;;Some IP description
;;39;;957f1789184f9ca3a8cfbd5e9c6f1b3f;fcalkgpe.txt;;;Some file description
;;2;;9ee8d1a3e47ecf129bdc9e6e5d9e8e0c;wtsaobaf.dll;;;Some file description
;;50;https://aigin.com/hpoys;;;;;Some URL description
;;17;;ee9d1ae1ad786b30b15bfb3dce3c40ee;kpcxpmbf.txt;;;Some file description
;;36;https://pnjgdg.com/zrxnr;;;;;Some URL description
118.59.177.64;;37;;;;;;Some IP description
;mtdzp.com;90;;;;;;Some domain description
;;84;https://bpvlszb.com/fbdce;;;;;Some URL description
;;8;https://vhjfnlh.com/lqeoz;;;;;Some URL description
;;65;;bfab8712d7cea4ede645a4679e2a98c9;rznlihmf.pdf;;;Some file description
21.237.54.33;;12;;;;;;Some IP description
;;58;https://vqehvim.com/ujjvl;;;;;Some URL description
235.118.140.207;;71;;;;;;Some IP description
;jzfof.com;38;;;;;;Some domain description
245.129.89.123;;58;;;;;;Some IP description
;;16;;6ae2e25c8c55da19f921493d8d7405e8;ibfvkpfi.pdf;;;Some file description
;;82;;008144019278bf7e1ea0309f249a4cbe;tzjdttrn.txt;;;Some file description
;;23;;11680f4c41abae5ffed32c011d4af8e8;iiesmpva.pdf;;;Some file description
;;38;;d2d686d1fb914b033eeef5b337d06203;jvaxiuhk.exe;;;Some file description
;;70;https://bntvtd.com/pavir;;;;;Some URL description
;;21;;840e041f6fe4828f07180302f56bac6a;gtzpwkty.pdf;;;Some file description
;;51;;f7ef16f6e1517779b8fd8aced6100814;eqbhcxei.txt;;;Some file description
;apcvbj.com;98;;;;;;Some domain description
;bcdxbx.com;67;;;;;;Some domain description
;orcojeym.com;61;;;;;;Some domain description
;mykmrqjrq.com;34;;;;;;Some domain description
;;58;;59c30af4a28d47eb7758d6d1f8b16897;rjgvrftk.pdf;;;Some file description
;;31;https://xgfhjql.com/ahabp;;;;;Some URL description
102.187.110.186;;13;;;;;;Some IP description
;wpwnmhnzzr.com;8;;;;;;Some domain description
;;17;https://wxpldwfz.com/aihwh;;;;;Some URL description
;;17;https://ejazcadn.com/crffk;;;;;Some URL description
;vtzbsmkqxj.com;29;;;;;;Some domain description
41.89.110.133;;63;;;;;;Some IP description
;;56;https://yltmsztqwk.com/vwbnh;;;;;Some URL description
;ozjfto.com;20;;;;;;Some domain description
;;79;https://uxxeveq.com/xbhjm;;;;;Some URL description
32.169.65.43;;37;;;;;;Some IP description
;rfgoh.com;27;;;;;;Some domain description
;olbtyublu.com;81;;;;;;Some domain description
;;9;;d5372471ed3a05bc71ad4cd2e49eeae9;eqofpdmr.dll;;;Some file description
;zienm.com;15;;;;;;Some domain description
;;56;https://btlqkaiv.com/dxlfx;;;;;Some URL description
;;25;https://qyziryfg.com/pjqlx;;;;;Some URL description
;;32;;8682ac9c39c0b378a5d9300ee17e74c4;nvdtirtf.txt;;;Some file description
;isdrgeba.com;73;;;;;;Some domain description
;uvbzpsmxgp.com;36;;;;;;Some domain description
;;22;;603a0d440d5f97f2a6874a5d51fb32cb;vwkkgimy.dll;;;Some file description
;movjwefax.com;28;;;;;;Some domain description
;;21;;eb4c9209aacfe25bcc903ff1adac7c78;rahzxvpp.dll;;;Some file description
;;80;https://dsebsfcli.com/wrukv;;;;;Some URL description
;;61;https://xrgeqs.com/abrjo;;;;;Some URL description
;;85;;6ca4b91bd67a2f40dde53796eb2f0a66;tpewyuxu.pdf;;;Some file description
148.159.21.69;;27;;;;;;Some IP description
;;87;https://fwqhpoyce.com/wojro;;;;;Some URL description
232.65.176.71;;49;;;;;;Some IP description
;;7;;aad077a60962e337054497932607f26d;itawlpkl.dll;;;Some file description
;;75;https://dzlinl.com/tokul;;;;;Some URL description
;;55;https://hrqwiqcf.com/dyzdu;;;;;Some URL description
;;83;https://bohoxekb.com/uryug;;;;;Some URL description
;;83;;b57aa2b2493c51cc02017f3c24373941;hffvhuod.pdf;;;Some file description
233.255.89.250;;88;;;;;;Some IP description
;;32;;23d6707db07740da80e009167dd2cec6;qckgxymv.dll;;;Some file description
;;32;https://eolsxvg.com/fsqcu;;;;;Some URL description
;eqwxn.com;43;;;;;;Some domain description
187.40.38.7;;33;;;;;;Some IP description
;;49;;79723121abaafde66418f61863c1918f;knjgyydw.exe;;;Some file description
;ccmyh.com;66;;;;;;Some domain description
;;64;https://qhtuz.com/rpzew;;;;;Some URL description
183.239.251.113;;28;;;;;;Some IP description
;;48;https://ymzuqeex.com/ozpaa;;;;;Some URL description
;ykkqlc.com;58;;;;;;Some domain description
;dfdgt.com;61;;;;;;Some domain description
;wvrbufej.com;46;;;;;;Some domain description
;mluiy.com;63;;;;;;Some domain description
;;94;;d98bc6c18151074f06ee23f1e19a73c7;ndxukbaz.pdf;;;Some file description
;;90;https://bowcxaoax.com/elolh;;;;;Some URL description
;;62;https://exeahvtfh.com/hwyjz;;;;;Some URL description
240.190.71.211;;19;;;;;;Some IP description
;yksapt.com;36;;;;;;Some domain description
;bynnrnh.com;1;;;;;;Some domain description
;riujfr.com;47;;;;;;Some domain description
;odzjrjlcfy.com;17;;;;;;Some domain description
113.224.185.225;;67;;;;;;Some IP description
;;42;https://lhgidifnha.com/smzqr;;;;;Some URL description
;;87;;94ae0b8e9047fde608abfc505c168154;mtxlfxif.pdf;;;Some file description
200.80.217.14;;79;;;;;;Some IP description
;;44;https://vzoqacmaqj.com/jzqzj;;;;;Some URL description
;;86;https://zbhaklyedl.com/mkakz;;;;;Some URL description
;;53;https://acubnjl.com/rtehq;;;;;Some URL description
;;12;https://qjjakzmybk.com/wbmkk;;;;;Some URL description
;;85;;2fb8912efaede47a4b07cd21ff6eb93b;vofsrnui.txt;;;Some file description
;mobvbzn.com;58;;;;;;Some domain description
;;36;;ac793157060baeb56107da3510d299f1;iqxdprie.pdf;;;Some file description
165.166.215.8;;30;;;;;;Some IP description
;;19;https://ahsppzc.com/xmpya;;;;;Some URL description
4.200.252.121;;37;;;;;;Some IP description
;acavwimbk.com;25;;;;;;Some domain description
171.55.96.169;;41;;;;;;Some IP description
;estchqdjg.com;30;;;;;;Some domain description
;;55;https://yukec.com/suiva;;;;;Some URL description
;warqjaupa.com;89;;;;;;Some domain description
;;100;;bd2886191380f5eb44372f1060aceccf;zokmpwuf.pdf;;;Some file description
9.136.188.37;;95;;;;;;Some IP description
;;16;https://dxoudo.com/fkjbx;;;;;Some URL description
;;74;https://zlddobdtyf.com/itlna;;;;;Some URL description
;;26;https://cvkhg.com/zjplb;;;;;Some URL description
;;83;;999fad87eee21345a955e0eed265803c;luqgegcb.dll;;;Some file description
;;32;;0234c6bcbb2327bfd2b2082a4bda0ded;nwjphimv.dll;;;Some file description
;;46;;88f4891995f44464ab4400f553b6363f;xyhykhqp.dll;;;Some file description
;;47;https://wufyunhmla.com/obdgr;;;;;Some URL description
;;92;https://sehwk.com/hyusi;;;;;Some URL description
;;72;;b275e73db3f9c235f73220024873fe30;xdnrvqbf.pdf;;;Some file description
;;70;;d85faa7175218ffd0aeb912de3781ae1;ptfejizn.pdf;;;Some file description
;;59;;d1c424f97a5599705f21aec2d3c4ee40;vzfstcgz.txt;;;Some file description
;;29;https://xnhed.com/otcmy;;;;;Some URL description
;;20;;3c27ca5dcefe22ac5460fdcc95aa6fb3;mmxyffho.txt;;;Some file description
71.14.75.36;;6;;;;;;Some IP description
;;54;https://owsuxeetr.com/ibsxy;;;;;Some URL description
26.90.65.136;;69;;;;;;Some IP description
;;79;;98db36da7b8df7ab3112820bb1281695;eqsanuxb.exe;;;Some file description
;;14;;d4a8661109b8ed2877d1d3de8a299787;vshzwymz.pdf;;;Some file description
;;47;https://rhfee.com/zkuiz;;;;;Some URL description
;;35;;b9cd38bc91a35b31e940826a2a9d51c1;cjanwjze.pdf;;;Some file description
177.121.226.78;;11;;;;;;Some IP description
83.158.42.18;;42;;;;;;Some IP description
;zzvoc.com;36;;;;;;Some domain description
159.15.231.26;;9;;;;;;Some IP description
;qckcxfo.com;59;;;;;;Some domain description
;;75;;ff358c514f16a5dec60e1d9d189ff76a;jgaujenk.txt;;;Some file description
253.184.32.63;;58;;;;;;Some IP description
36.51.178.33;;31;;;;;;Some IP description
;;31;;34487d380b8a714a780e024fb32fc21c;czpdcezn.dll;;;Some file description
;sxispzrr.com;50;;;;;;Some domain description
;;22;;24fc3bc1b6d5cf4737cf3c0b80a3830d;shvsydcc.pdf;;;Some file description
232.193.228.80;;37;;;;;;Some IP description
;;6;;01a7e30b105f40d27b7ebad90393e50e;jlinbthy.exe;;;Some file description
;;35;https://hdzdnn.com/sqknh;;;;;Some URL description
;;77;;29cdf46718efff59e6fbf2c32283085a;frflshum.txt;;;Some file description
;;91;;dac0cde6128c3d29dafbc87820967f4f;mxfkmldk.pdf;;;Some file description
;leuiqsbi.com;49;;;;;;Some domain description
197.151.231.223;;36;;;;;;Some IP description
;;8;;7e95009a399078f2d10b62d79218f68b;ijxxhtgq.pdf;;;Some file description
;bpogrrup.com;35;;;;;;Some domain description
;;70;https://isykcnv.com/jcljs;;;;;Some URL description
;dupdi.com;96;;;;;;Some domain description
98.134.37.251;;54;;;;;;Some IP description
97.211.25.149;;68;;;;;;Some IP description
;;87;https://cprtig.com/jsnff;;;;;Some URL description
;vwqpzwki.com;19;;;;;;Some domain description
;;86;https://daivyfzrsv.com/kxtjs;;;;;Some URL description
;;37;;dbebf01eccef3896e236f185a4c7f00f;axsboemv.txt;;;Some file description
;;60;https://irvafhb.com/zcnfe;;;;;Some URL description
;;66;https://ljqmyk.com/yvplo;;;;;Some URL description
;;7;;0bcc4a74fcec6cb0d5c668b3edeea0be;ntghvyup.txt;;;Some file description
;;86;https://sohjohjk.com/grhho;;;;;Some URL description
145.148.15.131;;92;;;;;;Some IP description
;;90;;cfd77baa538e710795b52c1c407b1416;rqrmfbor.dll;;;Some file description
;;38;https://trerzhtka.com/sthnu;;;;;Some URL description
230.204.103.36;;27;;;;;;Some IP description
;;72;;4f869fb320d525857cb946e27d5da7c4;mocudelw.txt;;;Some file description
;;41;;ccea18dc1a911afb21f5050109a7a4b9;xvmvprwt.txt;;;Some file description
;;93;;ccd64efa1c59b6305015107d15f96e88;csvmtlzi.txt;;;Some file description
;;69;;4c091180967dcd9407d5837b81896138;lkogzyva.pdf;;;Some file description
37.203.52.95;;26;;;;;;Some IP description
125.213.187.6;;81;;;;;;Some IP description
;bbpnvpe.com;45;;;;;;Some domain description
;;48;https://ajimfg.com/uiarj;;;;;Some URL description
;;2;https://exqwrdtqw.com/byzfk;;;;;Some URL description
;qwmuhrloae.com;100;;;;;;Some domain description
